ID,Asset Name,Lat,Long,Business Category,Risk Rating,RiskFactors,Year
3841,"Davis, Allen and Rivera",46.1351,-60.1831,Technology,0.66,"{""Flooding"": 0.05, ""Extreme cold"": 0.08, ""Drought"": 0.0, ""Extreme heat"": 0.06, ""Earthquake"": 0.09, ""Volcano"": 0.03, ""Tornado"": 0.1, ""Wildfire"": 0.08, ""Hurricane"": 0.08, ""Sea level rise"": 0.09}",2040
3842,Cook-Burns,49.88307,-119.48568,Energy,0.34,"{""Drought"": 0.03, ""Extreme heat"": 0.06, ""Extreme cold"": 0.08, ""Tornado"": 0.06, ""Sea level rise"": 0.02, ""Hurricane"": 0.05, ""Wildfire"": 0.01, ""Flooding"": 0.03}",2070
3843,Gray-Evans,43.86682,-79.2663,Retail,0.55,"{""Wildfire"": 0.14, ""Flooding"": 0.14, ""Extreme cold"": 0.08, ""Drought"": 0.07, ""Tornado"": 0.02, ""Sea level rise"": 0.1}",2060
3844,Willis-Newman,46.1351,-60.1831,Manufacturing,0.4,"{""Earthquake"": 0.09000000000000001, ""Volcano"": 0.02, ""Wildfire"": 0.15, ""Extreme cold"": 0.12, ""Drought"": 0.02}",2030
3845,"Watson, Evans and Smith",50.26729,-119.27337,Healthcare,0.2,"{""Hurricane"": 0.01, ""Tornado"": 0.05, ""Earthquake"": 0.01, ""Wildfire"": 0.04, ""Flooding"": 0.05, ""Extreme cold"": 0.02, ""Extreme heat"": 0.02}",2050
3846,"Davis, Allen and Rivera",46.1351,-60.1831,Healthcare,0.44,"{""Tornado"": 0.03, ""Extreme heat"": 0.07, ""Hurricane"": 0.03, ""Earthquake"": 0.09, ""Volcano"": 0.06, ""Flooding"": 0.01, ""Drought"": 0.06, ""Wildfire"": 0.09}",2050
3847,Park and Sons,43.86682,-79.2663,Manufacturing,0.69,"{""Sea level rise"": 0.14, ""Extreme cold"": 0.13, ""Tornado"": 0.09, ""Earthquake"": 0.1, ""Flooding"": 0.09, ""Wildfire"": 0.01, ""Extreme heat"": 0.12, ""Drought"": 0.01}",2060
3848,"Thompson, Davis and Brown",45.43341,-73.86586,Manufacturing,0.91,"{""Hurricane"": 0.11, ""Extreme cold"": 0.15, ""Volcano"": 0.16, ""Earthquake"": 0.08, ""Extreme heat"": 0.17, ""Drought"": 0.1, ""Wildfire"": 0.14}",2050
3849,Acevedo-Kennedy,45.43341,-73.86586,Healthcare,0.71,"{""Earthquake"": 0.09, ""Volcano"": 0.02, ""Extreme heat"": 0.34, ""Extreme cold"": 0.05, ""Flooding"": 0.21}",2070
3850,"Clarke, Lutz and Farrell",53.51684,-113.3187,Healthcare,0.38,"{""Volcano"": 0.06999999999999999, ""Sea level rise"": 0.03, ""Extreme cold"": 0.08, ""Drought"": 0.05, ""Tornado"": 0.08, ""Earthquake"": 0.05, ""Flooding"": 0.0, ""Wildfire"": 0.02}",2070
3851,"Hall, Meadows and Anderson",53.51684,-113.3187,Healthcare,0.6,"{""Extreme cold"": 0.019999999999999997, ""Hurricane"": 0.05, ""Extreme heat"": 0.01, ""Volcano"": 0.1, ""Drought"": 0.02, ""Wildfire"": 0.07, ""Sea level rise"": 0.11, ""Flooding"": 0.04, ""Tornado"": 0.14, ""Earthquake"": 0.04}",2060
3852,Johnson and Sons,45.43341,-73.86586,Manufacturing,0.39,"{""Extreme cold"": 0.39}",2040
3853,"Wagner, Curry and Pearson",45.4473,-73.75335,Healthcare,0.5,"{""Sea level rise"": 0.060000000000000005, ""Earthquake"": 0.13, ""Extreme cold"": 0.12, ""Wildfire"": 0.12, ""Hurricane"": 0.07}",2070
3854,"Roberts, Burke and Williams",45.44868,-73.81669,Manufacturing,0.09,"{""Extreme cold"": 0.01, ""Extreme heat"": 0.02, ""Wildfire"": 0.06}",2060
3855,Vega-Huffman,45.43341,-73.86586,Healthcare,0.71,"{""Wildfire"": 0.14, ""Hurricane"": 0.14, ""Extreme heat"": 0.26, ""Extreme cold"": 0.17}",2030
3856,Stewart PLC,46.1351,-60.1831,Technology,0.21,"{""Sea level rise"": 0.05, ""Drought"": 0.05, ""Extreme cold"": 0.0, ""Flooding"": 0.05, ""Volcano"": 0.06}",2050
3857,"Bender, Warren and Sanchez",45.44868,-73.81669,Healthcare,0.98,"{""Tornado"": 0.14, ""Volcano"": 0.5, ""Extreme cold"": 0.34}",2030
3858,"Wagner, Curry and Pearson",50.26729,-119.27337,Manufacturing,0.69,"{""Hurricane"": 0.22, ""Extreme cold"": 0.22, ""Flooding"": 0.06, ""Drought"": 0.19}",2050
3859,Good-Lewis,45.43341,-73.86586,Finance,0.4,"{""Flooding"": 0.11, ""Extreme cold"": 0.29}",2060
3860,Reid PLC,45.4473,-73.75335,Technology,0.01,"{""Earthquake"": 0.01, ""Hurricane"": 0.0, ""Tornado"": 0.0, ""Wildfire"": 0.0, ""Drought"": 0.0}",2060
3861,"Hall, Meadows and Anderson",43.86682,-79.2663,Energy,0.57,"{""Earthquake"": 0.049999999999999996, ""Extreme cold"": 0.09, ""Flooding"": 0.11, ""Tornado"": 0.03, ""Extreme heat"": 0.09, ""Wildfire"": 0.03, ""Hurricane"": 0.04, ""Drought"": 0.04, ""Volcano"": 0.09}",2030
3862,Park and Sons,45.4473,-73.75335,Energy,0.06,"{""Wildfire"": 0.0, ""Tornado"": 0.01, ""Hurricane"": 0.0, ""Drought"": 0.0, ""Sea level rise"": 0.01, ""Volcano"": 0.0, ""Earthquake"": 0.01, ""Extreme heat"": 0.01, ""Extreme cold"": 0.01, ""Flooding"": 0.01}",2050
3863,"Roberts, Burke and Williams",45.44868,-73.81669,Manufacturing,0.52,"{""Sea level rise"": 0.24, ""Flooding"": 0.22, ""Drought"": 0.06}",2040
3864,Robertson-Petersen,45.4473,-73.75335,Finance,0.08,"{""Wildfire"": 0.08}",2070
3865,"Davis, Allen and Rivera",45.4473,-73.75335,Technology,0.31,"{""Hurricane"": 0.09, ""Extreme cold"": 0.12, ""Drought"": 0.04, ""Wildfire"": 0.06}",2060
3866,Foster-Flores,42.8334,-80.38297,Healthcare,0.65,"{""Earthquake"": 0.07, ""Tornado"": 0.13, ""Extreme cold"": 0.09, ""Drought"": 0.15, ""Flooding"": 0.12, ""Volcano"": 0.07, ""Wildfire"": 0.01, ""Sea level rise"": 0.01}",2060
3867,"Thompson, Davis and Brown",42.8334,-80.38297,Technology,0.83,"{""Extreme cold"": 0.75, ""Earthquake"": 0.08}",2050
3868,Acevedo-Kennedy,46.23899,-63.13414,Healthcare,0.07,"{""Wildfire"": 0.01, ""Extreme heat"": 0.01, ""Hurricane"": 0.01, ""Sea level rise"": 0.01, ""Volcano"": 0.02, ""Extreme cold"": 0.01}",2030
3869,Torres-Sanchez,46.1351,-60.1831,Healthcare,0.64,"{""Earthquake"": 0.32, ""Extreme heat"": 0.32}",2060
3870,Thomas-Chavez,45.4473,-73.75335,Healthcare,0.44,"{""Earthquake"": 0.44}",2050
3871,Reid-Sherman,45.44868,-73.81669,Retail,0.89,"{""Volcano"": 0.89}",2070
3872,Foster-Flores,53.51684,-113.3187,Healthcare,0.43,"{""Volcano"": 0.019999999999999997, ""Extreme heat"": 0.07, ""Flooding"": 0.06, ""Wildfire"": 0.06, ""Earthquake"": 0.05, ""Drought"": 0.06, ""Sea level rise"": 0.05, ""Extreme cold"": 0.06}",2040
3873,Stewart PLC,43.86682,-79.2663,Retail,0.15,"{""Extreme cold"": 0.15}",2050
3874,Alvarez Inc,43.86682,-79.2663,Technology,0.44,"{""Wildfire"": 0.1, ""Extreme cold"": 0.07, ""Sea level rise"": 0.08, ""Earthquake"": 0.05, ""Volcano"": 0.03, ""Extreme heat"": 0.02, ""Drought"": 0.01, ""Flooding"": 0.08}",2060
3875,Reid-Sherman,49.88307,-119.48568,Manufacturing,0.95,"{""Extreme heat"": 0.95}",2030
3876,"Bender, Warren and Sanchez",49.88307,-119.48568,Technology,0.28,"{""Wildfire"": 0.060000000000000005, ""Drought"": 0.02, ""Sea level rise"": 0.01, ""Flooding"": 0.0, ""Volcano"": 0.02, ""Hurricane"": 0.08, ""Earthquake"": 0.03, ""Extreme cold"": 0.06, ""Tornado"": 0.0}",2040
3877,Stanton-Joyce,42.8334,-80.38297,Finance,0.55,"{""Earthquake"": 0.04, ""Extreme cold"": 0.11, ""Wildfire"": 0.14, ""Tornado"": 0.03, ""Flooding"": 0.09, ""Hurricane"": 0.12, ""Extreme heat"": 0.02}",2070
3878,Good-Lewis,50.26729,-119.27337,Retail,0.51,"{""Volcano"": 0.06999999999999999, ""Drought"": 0.22, ""Flooding"": 0.22}",2070
3879,"Hooper, Evans and Merritt",53.51684,-113.3187,Healthcare,0.87,"{""Drought"": 0.63, ""Sea level rise"": 0.24}",2070
3880,"Rodriguez, Roberts and Fuller",45.40008,-73.58248,Technology,0.59,"{""Flooding"": 0.09, ""Earthquake"": 0.03, ""Extreme heat"": 0.06, ""Wildfire"": 0.08, ""Extreme cold"": 0.06, ""Sea level rise"": 0.1, ""Volcano"": 0.03, ""Tornado"": 0.02, ""Hurricane"": 0.12}",2070
3881,Thomas-Chavez,42.8334,-80.38297,Manufacturing,0.81,"{""Wildfire"": 0.15, ""Extreme heat"": 0.25, ""Earthquake"": 0.22, ""Flooding"": 0.06, ""Hurricane"": 0.13}",2030
3882,Foster-Flores,46.23899,-63.13414,Energy,0.1,"{""Earthquake"": 0.0, ""Tornado"": 0.05, ""Extreme heat"": 0.05}",2040
3883,"Davis, Allen and Rivera",45.43341,-73.86586,Manufacturing,0.13,"{""Extreme heat"": 0.0, ""Volcano"": 0.0, ""Sea level rise"": 0.01, ""Wildfire"": 0.01, ""Earthquake"": 0.03, ""Tornado"": 0.03, ""Hurricane"": 0.02, ""Drought"": 0.02, ""Extreme cold"": 0.01}",2040
3884,"Clarke, Lutz and Farrell",45.44868,-73.81669,Retail,0.32,"{""Wildfire"": 0.06999999999999999, ""Drought"": 0.03, ""Extreme heat"": 0.06, ""Extreme cold"": 0.03, ""Volcano"": 0.05, ""Sea level rise"": 0.02, ""Tornado"": 0.03, ""Hurricane"": 0.03}",2050
3885,Martin-Jenkins,43.86682,-79.2663,Finance,0.43,"{""Drought"": 0.04, ""Extreme heat"": 0.12, ""Volcano"": 0.08, ""Sea level rise"": 0.06, ""Tornado"": 0.09, ""Wildfire"": 0.04}",2040
3886,Gross PLC,50.26729,-119.27337,Energy,0.95,"{""Tornado"": 0.02, ""Flooding"": 0.19, ""Volcano"": 0.3, ""Hurricane"": 0.24, ""Extreme cold"": 0.07, ""Earthquake"": 0.13}",2050
3887,Reid-Sherman,46.1351,-60.1831,Healthcare,0.52,"{""Extreme cold"": 0.52}",2030
3888,Williams Group,46.23899,-63.13414,Retail,0.66,"{""Drought"": 0.049999999999999996, ""Flooding"": 0.06, ""Earthquake"": 0.07, ""Extreme heat"": 0.01, ""Hurricane"": 0.12, ""Tornado"": 0.07, ""Wildfire"": 0.11, ""Volcano"": 0.06, ""Extreme cold"": 0.02, ""Sea level rise"": 0.09}",2060
3889,Pittman PLC,43.86682,-79.2663,Finance,0.04,"{""Drought"": 0.01, ""Flooding"": 0.01, ""Extreme cold"": 0.02}",2030
3890,"Harrison, Meza and Rios",43.86682,-79.2663,Technology,0.42,"{""Earthquake"": 0.060000000000000005, ""Flooding"": 0.11, ""Extreme cold"": 0.11, ""Drought"": 0.08, ""Tornado"": 0.06}",2050
3891,Robertson-Petersen,43.86682,-79.2663,Technology,0.12,"{""Sea level rise"": 0.04, ""Wildfire"": 0.03, ""Drought"": 0.02, ""Earthquake"": 0.03}",2060
3892,Gray-Evans,46.1351,-60.1831,Retail,0.74,"{""Extreme heat"": 0.39, ""Tornado"": 0.31, ""Flooding"": 0.04}",2030
3893,Ware PLC,45.44868,-73.81669,Healthcare,0.42,"{""Volcano"": 0.13, ""Extreme heat"": 0.1, ""Wildfire"": 0.03, ""Hurricane"": 0.0, ""Sea level rise"": 0.04, ""Earthquake"": 0.12, ""Flooding"": 0.0}",2040
3894,Horne and Sons,45.43341,-73.86586,Retail,0.99,"{""Drought"": 0.2, ""Extreme cold"": 0.19, ""Tornado"": 0.02, ""Extreme heat"": 0.08, ""Earthquake"": 0.09, ""Volcano"": 0.07, ""Hurricane"": 0.14, ""Wildfire"": 0.07, ""Sea level rise"": 0.13}",2050
3895,Alvarez Inc,46.23899,-63.13414,Healthcare,0.71,"{""Extreme cold"": 0.23, ""Volcano"": 0.27, ""Hurricane"": 0.09, ""Earthquake"": 0.12}",2060
3896,Banks-Carlson,46.1351,-60.1831,Manufacturing,0.6,"{""Tornado"": 0.42, ""Sea level rise"": 0.01, ""Wildfire"": 0.17}",2060
3897,"Mcknight, Beasley and Stewart",45.4473,-73.75335,Energy,0.28,"{""Volcano"": 0.01, ""Extreme heat"": 0.2, ""Earthquake"": 0.0, ""Drought"": 0.07}",2040
3898,Johnson and Sons,42.8334,-80.38297,Healthcare,0.62,"{""Earthquake"": 0.09000000000000001, ""Drought"": 0.01, ""Wildfire"": 0.09, ""Extreme heat"": 0.06, ""Extreme cold"": 0.08, ""Hurricane"": 0.06, ""Sea level rise"": 0.15, ""Volcano"": 0.08}",2070
3899,Stanton-Joyce,45.43341,-73.86586,Technology,0.86,"{""Volcano"": 0.13, ""Earthquake"": 0.24, ""Wildfire"": 0.16, ""Extreme cold"": 0.23, ""Sea level rise"": 0.02, ""Hurricane"": 0.08}",2040
3900,"Patel, Norris and Jackson",42.8334,-80.38297,Retail,0.32,"{""Volcano"": 0.16, ""Extreme cold"": 0.16}",2060
3901,"Fox, Daniel and Coleman",46.1351,-60.1831,Manufacturing,0.93,"{""Sea level rise"": 0.17, ""Extreme heat"": 0.05, ""Extreme cold"": 0.06, ""Drought"": 0.05, ""Hurricane"": 0.17, ""Flooding"": 0.13, ""Wildfire"": 0.13, ""Volcano"": 0.07, ""Earthquake"": 0.1}",2040
3902,Wilkerson-Miranda,50.26729,-119.27337,Energy,0.83,"{""Earthquake"": 0.19, ""Extreme cold"": 0.14, ""Wildfire"": 0.16, ""Tornado"": 0.18, ""Drought"": 0.15, ""Flooding"": 0.01}",2040
3903,Zuniga Inc,46.23899,-63.13414,Finance,0.16,"{""Extreme cold"": 0.03, ""Flooding"": 0.01, ""Drought"": 0.01, ""Earthquake"": 0.0, ""Hurricane"": 0.02, ""Tornado"": 0.0, ""Sea level rise"": 0.03, ""Wildfire"": 0.02, ""Extreme heat"": 0.02, ""Volcano"": 0.02}",2050
3904,"Landry, Molina and Green",43.86682,-79.2663,Finance,0.14,"{""Earthquake"": 0.04, ""Extreme heat"": 0.02, ""Hurricane"": 0.01, ""Flooding"": 0.02, ""Sea level rise"": 0.02, ""Wildfire"": 0.03, ""Tornado"": 0.0}",2060
3905,Reid-Sherman,45.40008,-73.58248,Finance,0.16,"{""Hurricane"": 0.06, ""Drought"": 0.02, ""Tornado"": 0.08}",2070
3906,Stanton-Joyce,42.8334,-80.38297,Healthcare,0.07,"{""Extreme heat"": 0.02, ""Tornado"": 0.05}",2040
3907,Alvarez Inc,46.23899,-63.13414,Healthcare,0.93,"{""Extreme cold"": 0.02, ""Drought"": 0.18, ""Tornado"": 0.13, ""Sea level rise"": 0.1, ""Earthquake"": 0.18, ""Volcano"": 0.18, ""Extreme heat"": 0.03, ""Flooding"": 0.11}",2040
3908,"Kelley, Barnes and Hutchinson",45.43341,-73.86586,Manufacturing,0.31,"{""Volcano"": 0.11, ""Tornado"": 0.04, ""Extreme cold"": 0.12, ""Sea level rise"": 0.04, ""Drought"": 0.0}",2030
3909,"Walker, Hogan and Mendez",46.1351,-60.1831,Finance,0.9,"{""Sea level rise"": 0.25, ""Wildfire"": 0.19, ""Earthquake"": 0.19, ""Extreme cold"": 0.05, ""Flooding"": 0.22}",2050
3910,Flynn-Anderson,46.1351,-60.1831,Technology,0.42,"{""Wildfire"": 0.060000000000000005, ""Flooding"": 0.07, ""Hurricane"": 0.08, ""Drought"": 0.02, ""Tornado"": 0.01, ""Volcano"": 0.09, ""Extreme cold"": 0.09}",2060
3911,Kemp-Anderson,45.44868,-73.81669,Retail,0.12,"{""Hurricane"": 0.02, ""Wildfire"": 0.01, ""Volcano"": 0.01, ""Drought"": 0.02, ""Tornado"": 0.03, ""Sea level rise"": 0.02, ""Extreme heat"": 0.01, ""Earthquake"": 0.0}",2060
3912,"Davis, Allen and Rivera",46.1351,-60.1831,Retail,0.96,"{""Drought"": 0.96}",2030
3913,"Kelley, Barnes and Hutchinson",43.86682,-79.2663,Energy,0.87,"{""Sea level rise"": 0.2, ""Volcano"": 0.24, ""Flooding"": 0.29, ""Hurricane"": 0.14}",2040
3914,Obrien-Oneill,45.4473,-73.75335,Healthcare,0.04,"{""Extreme heat"": 0.01, ""Volcano"": 0.01, ""Drought"": 0.01, ""Tornado"": 0.01, ""Sea level rise"": 0.0, ""Flooding"": 0.0, ""Hurricane"": 0.0, ""Wildfire"": 0.0}",2030
3915,Gray-Evans,43.86682,-79.2663,Manufacturing,0.9,"{""Sea level rise"": 0.49, ""Flooding"": 0.41}",2050
3916,"Hooper, Evans and Merritt",45.44868,-73.81669,Retail,0.22,"{""Extreme cold"": 0.02, ""Hurricane"": 0.05, ""Extreme heat"": 0.07, ""Wildfire"": 0.08}",2050
3917,"Mejia, Roberts and Gay",46.1351,-60.1831,Finance,0.46,"{""Extreme cold"": 0.03, ""Earthquake"": 0.15, ""Flooding"": 0.04, ""Sea level rise"": 0.24}",2050
3918,Robertson-Petersen,45.44868,-73.81669,Technology,0.55,"{""Volcano"": 0.27, ""Wildfire"": 0.09, ""Extreme heat"": 0.19}",2070
3919,Duke Ltd,53.51684,-113.3187,Manufacturing,0.56,"{""Earthquake"": 0.11, ""Wildfire"": 0.01, ""Extreme heat"": 0.13, ""Hurricane"": 0.07, ""Drought"": 0.02, ""Volcano"": 0.11, ""Extreme cold"": 0.11}",2040
3920,Stewart PLC,42.8334,-80.38297,Technology,0.34,"{""Extreme heat"": 0.060000000000000005, ""Drought"": 0.05, ""Extreme cold"": 0.05, ""Volcano"": 0.05, ""Flooding"": 0.0, ""Sea level rise"": 0.02, ""Tornado"": 0.05, ""Hurricane"": 0.04, ""Earthquake"": 0.01, ""Wildfire"": 0.01}",2050
3921,Gray-Evans,45.40008,-73.58248,Retail,0.31,"{""Wildfire"": 0.12, ""Drought"": 0.03, ""Extreme heat"": 0.16}",2050
3922,Waller Ltd,45.40008,-73.58248,Energy,0.95,"{""Volcano"": 0.2, ""Sea level rise"": 0.26, ""Earthquake"": 0.06, ""Hurricane"": 0.24, ""Extreme heat"": 0.13, ""Drought"": 0.06}",2070
3923,"Thompson, Davis and Brown",50.26729,-119.27337,Energy,0.71,"{""Drought"": 0.55, ""Volcano"": 0.16}",2040
3924,"Rodriguez, Roberts and Fuller",45.44868,-73.81669,Technology,0.75,"{""Wildfire"": 0.02, ""Tornado"": 0.11, ""Drought"": 0.17, ""Sea level rise"": 0.19, ""Extreme heat"": 0.06, ""Hurricane"": 0.06, ""Earthquake"": 0.09, ""Flooding"": 0.04, ""Volcano"": 0.01}",2040
3925,Good-Lewis,50.26729,-119.27337,Healthcare,0.25,"{""Flooding"": 0.14, ""Wildfire"": 0.11}",2030
3926,Kemp-Anderson,49.88307,-119.48568,Healthcare,0.11,"{""Tornado"": 0.03, ""Sea level rise"": 0.02, ""Volcano"": 0.03, ""Hurricane"": 0.03}",2060
3927,Reid PLC,45.44868,-73.81669,Retail,0.24,"{""Extreme heat"": 0.03, ""Drought"": 0.03, ""Earthquake"": 0.09, ""Sea level rise"": 0.04, ""Hurricane"": 0.02, ""Volcano"": 0.01, ""Tornado"": 0.02, ""Extreme cold"": 0.0}",2050
3928,"Washington, Rogers and Morrison",50.26729,-119.27337,Energy,0.9,"{""Hurricane"": 0.63, ""Flooding"": 0.23, ""Earthquake"": 0.04}",2040
3929,"Kelley, Barnes and Hutchinson",53.51684,-113.3187,Finance,0.57,"{""Wildfire"": 0.01, ""Tornado"": 0.13, ""Volcano"": 0.16, ""Extreme cold"": 0.11, ""Sea level rise"": 0.08, ""Drought"": 0.07, ""Extreme heat"": 0.01}",2070
3930,Vega-Huffman,46.23899,-63.13414,Technology,0.29,"{""Sea level rise"": 0.14, ""Wildfire"": 0.15}",2050
3931,"Hooper, Evans and Merritt",45.44868,-73.81669,Finance,0.23,"{""Tornado"": 0.02, ""Extreme cold"": 0.03, ""Hurricane"": 0.04, ""Volcano"": 0.02, ""Sea level rise"": 0.05, ""Extreme heat"": 0.02, ""Flooding"": 0.04, ""Earthquake"": 0.01}",2070
3932,Stanton-Joyce,45.40008,-73.58248,Retail,0.12,"{""Extreme cold"": 0.03, ""Volcano"": 0.01, ""Earthquake"": 0.03, ""Flooding"": 0.03, ""Extreme heat"": 0.01, ""Drought"": 0.01}",2050
3933,Waller Ltd,46.23899,-63.13414,Manufacturing,0.81,"{""Extreme cold"": 0.08, ""Volcano"": 0.0, ""Hurricane"": 0.05, ""Sea level rise"": 0.01, ""Tornado"": 0.14, ""Drought"": 0.13, ""Flooding"": 0.16, ""Extreme heat"": 0.12, ""Wildfire"": 0.12}",2040
3934,"Kelley, Barnes and Hutchinson",43.86682,-79.2663,Finance,0.6,"{""Drought"": 0.08, ""Earthquake"": 0.05, ""Hurricane"": 0.06, ""Extreme heat"": 0.08, ""Extreme cold"": 0.03, ""Wildfire"": 0.04, ""Flooding"": 0.05, ""Sea level rise"": 0.08, ""Volcano"": 0.11, ""Tornado"": 0.02}",2050
3935,Wiley Ltd,45.40008,-73.58248,Healthcare,0.56,"{""Drought"": 0.04, ""Wildfire"": 0.11, ""Earthquake"": 0.1, ""Hurricane"": 0.06, ""Extreme cold"": 0.11, ""Flooding"": 0.05, ""Volcano"": 0.09}",2060
3936,"Wagner, Curry and Pearson",49.88307,-119.48568,Healthcare,0.62,"{""Extreme cold"": 0.19999999999999998, ""Tornado"": 0.05, ""Earthquake"": 0.19, ""Volcano"": 0.18}",2070
3937,Obrien-Oneill,45.4473,-73.75335,Manufacturing,0.88,"{""Drought"": 0.09999999999999999, ""Tornado"": 0.15, ""Wildfire"": 0.15, ""Extreme heat"": 0.13, ""Hurricane"": 0.17, ""Extreme cold"": 0.11, ""Flooding"": 0.07}",2060
3938,Reid-Sherman,53.51684,-113.3187,Finance,0.1,"{""Hurricane"": 0.02, ""Tornado"": 0.01, ""Flooding"": 0.01, ""Extreme heat"": 0.01, ""Earthquake"": 0.01, ""Extreme cold"": 0.01, ""Volcano"": 0.01, ""Wildfire"": 0.0, ""Sea level rise"": 0.01, ""Drought"": 0.01}",2050
3939,"Hooper, Evans and Merritt",50.26729,-119.27337,Retail,0.69,"{""Earthquake"": 0.11, ""Extreme cold"": 0.12, ""Tornado"": 0.12, ""Hurricane"": 0.08, ""Volcano"": 0.07, ""Wildfire"": 0.08, ""Sea level rise"": 0.01, ""Extreme heat"": 0.1}",2040
3940,Stewart PLC,53.51684,-113.3187,Technology,1,"{""Extreme cold"": 0.27, ""Volcano"": 0.07, ""Tornado"": 0.29, ""Hurricane"": 0.04, ""Extreme heat"": 0.19, ""Sea level rise"": 0.14}",2040
3941,Smith-Woods,53.51684,-113.3187,Retail,0.44,"{""Volcano"": 0.15000000000000002, ""Wildfire"": 0.08, ""Drought"": 0.21}",2030
3942,"Rodriguez, Roberts and Fuller",42.8334,-80.38297,Retail,0.59,"{""Hurricane"": 0.07, ""Extreme heat"": 0.01, ""Earthquake"": 0.07, ""Wildfire"": 0.22, ""Tornado"": 0.07, ""Volcano"": 0.15}",2050
3943,"Higgins, Brown and Vaughn",45.4473,-73.75335,Manufacturing,0.04,"{""Extreme cold"": 0.0, ""Earthquake"": 0.0, ""Flooding"": 0.01, ""Tornado"": 0.01, ""Wildfire"": 0.0, ""Extreme heat"": 0.0, ""Volcano"": 0.0, ""Hurricane"": 0.01, ""Sea level rise"": 0.01}",2070
3944,Banks-Carlson,46.1351,-60.1831,Manufacturing,0.44,"{""Tornado"": 0.05, ""Wildfire"": 0.03, ""Flooding"": 0.02, ""Hurricane"": 0.05, ""Extreme cold"": 0.03, ""Drought"": 0.1, ""Extreme heat"": 0.07, ""Sea level rise"": 0.09}",2060
3945,Foster-Flores,49.88307,-119.48568,Technology,0.39,"{""Extreme cold"": 0.12, ""Tornado"": 0.06, ""Wildfire"": 0.06, ""Hurricane"": 0.03, ""Drought"": 0.12}",2060
3946,Patel-Brooks,45.44868,-73.81669,Retail,0.65,"{""Extreme cold"": 0.06, ""Drought"": 0.09, ""Flooding"": 0.21, ""Volcano"": 0.14, ""Hurricane"": 0.15}",2030
3947,Jimenez-Gallegos,46.23899,-63.13414,Manufacturing,0.81,"{""Earthquake"": 0.06, ""Extreme cold"": 0.02, ""Flooding"": 0.06, ""Wildfire"": 0.13, ""Hurricane"": 0.06, ""Volcano"": 0.1, ""Tornado"": 0.12, ""Drought"": 0.08, ""Sea level rise"": 0.09, ""Extreme heat"": 0.09}",2070
3948,Obrien-Oneill,46.23899,-63.13414,Finance,0.66,"{""Wildfire"": 0.09, ""Extreme heat"": 0.03, ""Flooding"": 0.18, ""Drought"": 0.08, ""Tornado"": 0.05, ""Sea level rise"": 0.02, ""Extreme cold"": 0.09, ""Earthquake"": 0.12}",2040
3949,Miller-Norris,53.51684,-113.3187,Finance,0.82,"{""Drought"": 0.25, ""Earthquake"": 0.22, ""Hurricane"": 0.01, ""Volcano"": 0.15, ""Extreme heat"": 0.04, ""Extreme cold"": 0.05, ""Sea level rise"": 0.1}",2030
3950,Gray-Evans,43.86682,-79.2663,Manufacturing,0.2,"{""Hurricane"": 0.08, ""Flooding"": 0.09, ""Wildfire"": 0.03}",2030
3951,"Mcpherson, Simmons and Simpson",42.8334,-80.38297,Healthcare,0.26,"{""Drought"": 0.049999999999999996, ""Earthquake"": 0.07, ""Extreme heat"": 0.04, ""Extreme cold"": 0.08, ""Sea level rise"": 0.02}",2030
3952,Johnson and Sons,43.86682,-79.2663,Technology,0.81,"{""Hurricane"": 0.48, ""Volcano"": 0.33}",2050
3953,Willis-Newman,45.44868,-73.81669,Finance,0.68,"{""Wildfire"": 0.06999999999999999, ""Earthquake"": 0.01, ""Hurricane"": 0.17, ""Flooding"": 0.13, ""Sea level rise"": 0.08, ""Volcano"": 0.13, ""Drought"": 0.03, ""Extreme heat"": 0.06}",2060
3954,"Walker, Hogan and Mendez",45.40008,-73.58248,Retail,0.94,"{""Flooding"": 0.37, ""Drought"": 0.21, ""Earthquake"": 0.36, ""Sea level rise"": 0.0}",2070
3955,Gross PLC,46.23899,-63.13414,Healthcare,0.86,"{""Hurricane"": 0.86}",2040
3956,Martin-Jenkins,46.23899,-63.13414,Retail,0.87,"{""Earthquake"": 0.09, ""Drought"": 0.0, ""Tornado"": 0.06, ""Extreme heat"": 0.17, ""Volcano"": 0.08, ""Wildfire"": 0.16, ""Flooding"": 0.06, ""Extreme cold"": 0.12, ""Sea level rise"": 0.13}",2040
3957,Norton-Spencer,46.1351,-60.1831,Energy,0.48,"{""Drought"": 0.049999999999999996, ""Extreme cold"": 0.03, ""Hurricane"": 0.08, ""Sea level rise"": 0.03, ""Earthquake"": 0.04, ""Tornado"": 0.07, ""Flooding"": 0.09, ""Wildfire"": 0.09}",2070
3958,"Fox, Daniel and Coleman",50.26729,-119.27337,Energy,0.56,"{""Tornado"": -0.01, ""Extreme heat"": 0.11, ""Hurricane"": 0.03, ""Earthquake"": 0.1, ""Sea level rise"": 0.03, ""Extreme cold"": 0.11, ""Wildfire"": 0.05, ""Flooding"": 0.03, ""Drought"": 0.11}",2030
